0,CC(C)C(=O)C(NC(=O)C1CC1)(c1ccc(F)cc1)c1ccccc1
1,CC(C)C(CC(C)C)NC(=O)C(CCCCCCCNC(=N)N)NC(=O)C(=O)OCCc1ccccc1
2,CC(C)C1=C(C(=O)c2ccccc2)CC(c2ccc(F)cc2)C1c1ccc(C(F)(F)F)cc1
3,CN1CCCC1CCC(OC(O)c1ccc(OCc2cccc(C(F)(F)F)c2)cc1)c1ccccc1
4,Cc1cccc(C(C)C)c1NC(=O)C(CC(C)C)NC(=O)Oc1ccccc1
5,CCCCCN(CCCCC)C(=O)C1CCN(S(=O)(=O)c2ccc(C(F)(F)F)cc2)CC1
6,CCCn1c(=O)c2c(nc(-c3ccc(C(F)(F)F)cc3)n2C)n(C)c1=O
7,O=C(C=Cc1c[nH]c2nc(-c3ccc(OCCCN4CCCCC4)cc3)c(O)c(=O)cc12)NCc1cc(F)ccc1OCC(F)F
8,N#Cc1c(-c2cccc(-c3ccccc3)c2)ccc(C(F)(F)F)c1OCC(F)F
9,CN(C)c1ccc(C=CC(=O)NCCCCC(NC(=O)C(C)(C)C)C(C)C)cc1
10,CCC(C)CC(CC)C(=O)OC(CC(C)C)C(=O)OC(C)CC(=O)O
11,Cn1c(-c2ccccc2)nc(-c2ccc(F)c(F)c2)c1-c1cccc(C(=O)NCCc2ccc(F)cc2)c1
12,C=C(C=CC=C(C)C(=O)C1=CCC3=CC(=O)C=C=C(O)CC(=O)C13CCCC3=O
13,CN(C)CCCN1CCN(C(=O)C(CC(C)C)NC(=O)c2ccc3c(c2)(CCC(C)(C)C)CCCC3)CC1
14,O=[N+]([O-])c1ccc2c(c1)CCCCC2CCCN1CCC(c2ccccc2)CC1
15,CCC(C)(C)c1c(C)c(C)c2oc(-c3cc(F)c(O)c(O)c3)c(Cl)c(=O)c2c1OC(C)C
16,Cn1c(=O)c(Cc2ccccc2)c(Cc2ccccc2)n1CCC1CCN(S(=O)(=O)c2ccc(F)c(F)c2)CC1
17,CCCOc1ccc(-c2ccc(F)cc2)c(-c2ccc(S(C)(=O)=O)s2)c1
18,C=C(c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1
19,N#Cc1cccc(C(C)NC(C)=O)c1
20,Cc1ccc(C(=O)NC2CCN(Cc3ccccc3)CC2)cc1NC(=O)c1nc(C2CC2)cnc1Nc1cncnc1
21,Cc1ccc(C(=O)NC(C)C)c(C(=O)Nc2ccc(CCNCC(O)c3cccnc3)cc2)c1
22,CCCCCCCCCCCCCCCCCCCCC(=O)Nc1c(O)cc(C(C)C)cc1OC
23,COCC1(NC(=O)c2ccc(F)c(Nc3ncc(C(F)(F)F)c(C)n3)c2)CCN(C2CCCCC2)C1
24,CC(C)c1ccc(S(=O)(=O)NC(CCC(=O)O)C(=O)NC(CCc2ccccc2)C(=O)NCCO)cc1
25,Cc1c(C(=O)N2CCCC2)cc(-c2ccc(F)cc2)n1-c1ccc(C(C)(C)C)cc1
26,CC(C)C(=O)N1CCN(C(=O)C(Cc2ccc(Cl)cc2Cl)NC(=O)C2CCCN2C(=O)C(N)Cc2ccc(Cl)cc2)CC1
27,O=C(c1ccc(C(F)(F)F)cc1)c1nc(-c2ccc(F)cc2)no1
28,COc1ccc(C=CCC(=O)O)c(C(=O)NC(C)c2ccc(C)c(C)c2)c1
29,CC1CN(S(=O)(=O)c2cccs2)CCN1CC1CCCc2ccccc21
30,CCCCC(NC(=O)c1ccc(C(F)(F)F)cc1)C(=O)N1CCC(F)(F)C1
31,O=C(CCc1ccc(Oc2ccc(F)c(OC(F)(F)F)c2)cc1)Nc1cccc(Oc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c1
32,CCCCN(CCCC)C(=O)C=CC1=C2CC=C(C)C=CC=C3C(=O)CCC4=CC(=O)CCC4(C)C3(C)CCC21C
33,CC(C)=CCNC(=O)C(C)(C)CCc1cc(F)ccc1-c1ccc(C(C)(C)C)cc1
34,CCN1CCC(NC(=O)c2cc(-c3cccc(F)c3Cl)n(-c3ccc(F)cc3F)n2)CC1
35,COc1ccc(C=CC=CC(C=O)c2cccc(C(C)C)c2)cc1
36,CC#CCOc1ccc(S(=O)(=O)NC(Cc2ccccc2)C(=O)O)cc1
37,COc1ccc(C(=O)NC(CC2CCCCC2)C(=O)NCc2ccccn2)cc1
38,C=CC(=O)NCCC(NC(=O)c1ccc(C(F)(F)F)cc1)C(=O)NCC(=O)O
39,CC(C)Nc1nccc(-c2cnc3c(C4CCCCC4)nc(N)cn23)n1
40,CCCCCCCCCCCCCCCCCCCCCCCCC(=O)NCCc1ccc(C(F)=CC(=O)O)cc1
41,CCN(CCc1ccc(C#N)cc1)CC(=O)N1Cc2ccccc2CC1C(=O)O
42,Cc1cccc2c1CCCC(c1ccc(Cl)cc1)n1cc(CC(C)(C)C)cc12
43,CC(C)CC(NC(=O)c1c(C(=O)c2cccc(OC)c2)c2ccc(OCCCCCc3ccccc3)cc2s1)C(=O)NC(CC(C)C)C(=O)O
44,O=C(O)Cc1ccc(-c2ccc(CCC(=O)O)c(C(=O)c3ccc(Cl)cc3)c2)cc1
45,Cn1cnc2cc(-c3cccc(N4CCC(F)CC4)n3)nc(NC3CCCCCC3)c2c1=O
46,COc1c(C)cc(C)c2c1OC(C(=O)c1ccc(-c3ccc(Cl)cc3)cc1)C(=O)NC(C)(C)C2=O
47,COc1ccc(F)c(F)c1C1CC2CCC(C1)N2C(c1ccccc1Cl)c1ccc(Cl)cc1Cl
48,COc1ccccc1C(=O)NCC(C)(C)c1ccc(C(C)(C)C)cc1Br
49,CCCc1ccc(Cc2c(C(F)(F)F)cccc2C(=O)NC(C)(C)C)c(C)c1
50,O=C(Nc1ccc(S(=O)(=O)c2ccc(S(C)(=O)=O)cc2)cc1)c1ccc(Cl)c(Cl)c1
51,N=C(N)c1ccc(CNC(=O)C=Cc2cccc(Oc3cccc(C(=N)N)c3)c2)cc1
52,COc1ccc2[nH]cc(CCCCN3C(=O)C(c4ccc(F)c(F)c4C#N)CC3)c2c1
53,CCC(C=Cc1ccc(O)cc1)N=Cc1cc(C=CC(=O)O)c(O)c([N+](=O)[O-])c1
54,COc1ccc(OC(F)F)c(COc2ccc(C(C)(C)C)cc2)c1
55,N#Cc1ccc(C(=O)NC(CCC(=O)O)C(=O)CNC(=O)Cc2cccc(C(F)(F)F)c2)cc1
56,N#Cc1ccc(Oc2ccc(Nc3ccc(C(N)=O)cc3)nn2)cc1
57,O=C(C=Cc1c(F)cc(O)c(F)c1Cl)NCCc1ccccc1
58,CC(C)(C)c1ccc(C(=O)N2CCc3cc(C(C)(C)C)ccc3C2(C)C)cc1
59,CC(C)N1CCC(CNC(=O)c2ccc(F)cc2Cl)(CC)CC1=O
60,O=C(Cc1ccccc1)Nc1cccc2c1-c1cccc(Sc2ccc(S(C)(=O)=O)cn2)c1
61,CN(C(=O)NCc1ccc(C(F)(F)F)cc1)C(Cc1ccccc1)c1cc(C(F)(F)F)ccc1C(=O)O
62,CCN(CC1CCCC1)C(=O)c1cc(C(F)(F)F)ccc1CC(=O)O
63,O=C(O)CCCn1c(=O)c2c(Cc3ccc(Oc4ccccc4)cc3)coc2n1CCC(=O)O
64,CCN(C(=O)c1ccc(Oc2ccccc2-c2ccc(OC)cc2)cc1)c1ccc(F)cc1
65,CCCCN(CCCC)S(=O)(=O)c1ccc(C(=O)N(C)C)cc1
66,O=C(CCN1CC(CNc2nc3c(s2)CCCc2c(O)cccc2-3)CC1)c1ccc2ccccc2c1
67,CC(C)=CC(=O)C1=C(C)N1CCCCC(=O)O
68,N#Cc1c(-c2ccc(C(F)(F)F)cc2)cn(Cc2nc3ccccc3o2)c1=O
69,Cc1ccc(C(CNC(=O)c2ccc(F)cc2)CC2CCC2(C)C)cc1
70,CCC(=O)c1c(-c2cccc(OC(F)(F)F)c2)cnc2cccc(NC(=O)c3ccc(F)cn3)c12
71,CC(C)C1CCC(CN2CCC(Cc3ccccc3)CC2)CC1
72,CCCN(Cc1ccc2c(O)c(C)c(=O)[nH]c(=O)c2c1)c1cccc(C(=O)NC(CCC(=O)O)C(=O)O)c1
73,O=C(c1ccc(Cn2c(C3CCCCC3)nc3ccccc32)cc1)c1cccc(C(F)(F)F)c1
74,CC(C=CC=CC(=O)Nc1ccc(CNC(=O)c2ccc(C3CCCCC3)cc2)cc1)c1cccc(OC(F)(F)F)c1
75,Cc1ccc(C2CCC(=Cc3ccc(C(C(=O)C(C)[S+]([O-])C(C(C)C)C(C)C)C(=O)O)cc3)CC2)cc1
76,c1ccc(CNCC2CCN(c3ccc4ccccc4n3)CC2)cc1
77,CC(CC=C(C)C)C(=O)NCCCC(CCCCn1ccc(=O)[nH]c1=O)c1ccc(Cl)cc1
78,Cc1nccc(-c2ccc(C(=O)NCCN3CCCCC3)c(F)c2)c1C#Cc1ccc(N)nc1
79,N#CC(Cc1ccc(-c2ccc(F)c(C(=O)O)c2)cc1)NC(=O)C1NC2CCC1C2
80,Cc1cc(C)c(NC(=O)C=Cc2cc(C(=O)NCCc3ccccc3)ccc2OC)c(C)c1
81,CCCN1CCC(c2nc3ccc(-c4ccc(Cl)cc4)cc3o2)CC1
82,COc1ccc(CN(c2ccc(S(=O)(=O)c3cccc4ccccc34)cc2)c2ccccc2)cc1
83,CCCn1c(-c2ccccc2)c(C)nc2c(-c3ccc(N)c(C)c3)nc(NC3CCN(Cc4ccccc4)CC3)nc21
84,CCCCCCCCCCCN(Cc1ccccc1)CC=CCCCCCC(=O)O
85,CCN(Cc1ccc(N2CCN(C)CC2)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1
86,Cc1cc(CN2CCN(C)CC2)cc(OCc2ccc(F)cc2)c1C1CCOCC1
87,CCN(C(=O)c1nnc(-c2cccc(F)c2F)s1)C1CCC(C)CN1C(=O)CNC(=O)CO
88,CC(C)(C)c1ccc(CC(=O)NCc2ccc(C(F)(F)F)cc2)cc1
89,O=C(Cc1ccc(OCc2ccccc2)cc1)NC(=O)Cc1ccc(O)cc1
90,O=C(CCCOc1ccccc1)NC(Cc1ccccc1)C(=O)O
91,COc1ccccc1N1CCN(CCCCNC(=O)c2c(Cl)cc(Cl)s2)CC1
92,CN(C)c1ccc(C(=O)N2CCC3(C)c4ccc(OCC(=O)O)cc4CC2CC3)cc1
93,COc1cc(N)cc2c3c1c(C1(c4ccccc4)CC3CCc3ccc(Cl)cc3)c(C(=O)O)n2C1
94,CC(C)(C)n1c2c(c3ccccc31)C(C=CCN(Cc1ccc(F)cc1)CC2)c1ccccc1
95,CCOC(=O)C=Cc1ccc2c(c1)N(CCCc1ccccc1)CCCCCC2
96,COc1cc(C2CCN(Cc3ccccc3)CC2)cc(OC)c1
97,Cc1nc(C(=O)NCC(C)C)c(C(=O)NCCC(C)C)n1CC
98,CC(=CC=C(C)CC=CCC=Cc1cc(C(C)(C)C)cc(C(C)(C)C)c1OCC(F)F)=CC(=O)[O-]
99,CCCCN1C(=O)C(Cc2ccccc2)CC1C=CC=C(C)Cc1ccc(C(C)=O)o1
100,CC(C)(C)c1ccc(C(=O)NCCCCN(CCC(C)C)C(=O)CCCCCCCCC(=O)OC)cc1
101,O=C1CCCCC1=Cc1ccc(C(=O)CCCC2CCCCC2)cc1
102,N#CC(=Cc1ccc(C(=O)NS(C)(=O)=O)cc1)c1ccccc1
103,COc1ccccc1-c1cc(C(=O)NCc2ccccc2Cl)ccc1OCc1cccc(Cl)c1
104,CC(=CCC=CCCCCCC(=O)C(NC(=O)C(C)(C)C)C(C)C)C(=O)O
105,COc1ccc(-c2n[nH]c3cc(N(C)C(=O)c4ccccc4)ccc23)cc1N1CCC(O)CC1
106,COC(=O)C(C)c1ccc(Nc2nc(-c3ccc(C(F)(F)F)cc3)cs2)cc1
107,CCCc1nc(Nc2cc(C)cc(C)c2)n(C2CCN(CC3CCCCCC3)CC2)n1
108,CC(C=CC=C(C)CCCCC=CC(C)C)=CC(=O)O
109,Cc1c(C=C2C(=O)NC(C)(C)C2=O)c2ccccc2n1CC(C)C
110,Cc1ccccc1NC(=O)c1cccc(C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)c1
111,CCN(C(=O)c1ccc(F)cc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1
