0,O=C(NCC(CC1(C(F)(F)F)CC1)c1ccc(Cl)c(Cl)c1)c1ccc(Cl)c(Cl)c1
1,CC(C)(O)C#Cc1cc2c(C)c(Cl)c(C)n(CC(C)C)c2[nH]1
2,Cc1ccc2c(C)c(C)c(C)c(CCC(=O)O)c2c1
3,Cn1c(-c2ccc(Cl)cc2)c(C=CC(=O)O)cc1Cl
4,CC(O)CN1CC(c2ccc(C)cc2)(c2ccccc2)CC1
5,CC(C)(C)c1cc(CC2CCCCC2)n(-c2cccc(CCC(=O)O)c2)n1
6,CN(Cc1ccc(-c2ccnc(C(=O)O)c2)cc1)c1ccc(C(=O)NC(C)(C)C)cc1
7,CN1CCN(c2ccc(Cl)c(Cl)c2)C(CC(=O)O)C1
8,Cc1ccn2c(-c3cc(C(=O)c4cccs4)ccc3Cl)c(C)n(C)c12
9,CC(C)(C)c1ccc(-c2ccc(CC)cc2)cc1
10,CN(C)Cc1ccc(CCCCN2CCN(Cc3ccc(F)cc3)CC2)cc1
11,Cc1c(-c2ccccc2)oc2cc(OCCCF)ccc2c1C
12,O=C1CC=C(c2ccccc2)c2ccccc2N1CCOc1ccc(CCC(=O)O)cc1
13,Cc1nn(CCc2ccc(Cl)c(Cl)c2)c2ncnc(C)c12
14,O=C(O)c1cc(Cl)cc(NC(=O)c2ccc(Cl)c(C(F)(F)F)c2)c1
15,Cc1cnc(-c2ccc(CC(C)(C)C)c(C#N)c2)c(C)c1
16,CC(C)(C)c1ccccc1SC(=O)c1ccc2nc(C(=O)O)c(C)c2c1C
17,O=C(O)C1OC(n2cnc3c(N)nc(Cc4ccc5ncccc5c4)nc32)C(O)C1O
18,O=C(O)c1ccc(-c2cccc(-c3ccccc3Cl)c2)c(C(=O)O)c1
19,Cc1cccc(-c2cc(C)c(C(=O)O)c(CCC(=O)O)c2)c1C
20,O=C(O)CCCCCC(=O)N1CC(O)C(O)C(O)C1CO
21,Cc1ccc(Sc2nnc(-c3ccc(Cl)cc3)o2)cc1
22,CC(C)(C)c1ccc(-c2cc(C)cc(C)c2)c(OCC(=O)O)c1
23,CC(NC(=O)c1ccc(Cl)cc1)c1ccc(C(=O)O)cc1
24,CNS(=O)(=O)c1ccc2c(c1)CCCC2
25,CC(C)CC(NC(=O)OCc1ccccc1)C(=O)NCc1ccc(C(=N)N)cc1
26,Cc1ccc(NC(=O)NCc2ccc(Cl)cc2)c(C)c1N1CCC(C)(C)c2ccc(N3CCOCC3)cc21
27,CC(Cc1ccccc11)(C(=O)NC(Cc1ccc(F)cc1)C(=O)O)C(=O)NCCc1ccccc1
28,CC(C)c1ccc(C(=O)N(C)CCCCCCCC(=O)NO)cc1
29,CN(Cc1ccc(C(=O)O)cc1)c1ccc(-c2ccccc2)cc1
30,Cc1ccc(-c2ccc(C(=O)O)cc2)cc1C(=O)O
31,O=C(c1cc(CCCCCCCCCCC(=O)O)c(Cc2ccc(C(=O)O)cc2)o1)N1CCCCC1
32,CCCC(=O)OCC1CC(c2ccccc2)(c2ccccc2)Oc2ccccc21
33,CCN(CC)CCc1c(C)nc(-c2ccc(OC)cc2)n1-c1ccc(F)cc1
34,Cc1ccc(-c2cccc(Cn3c(N)nc4c(OCCN5CCOCC5)cccc43)c2)c(C)c1
35,CC1CCN(S(=O)(=O)c2cccc(Cl)c2)CC1
36,CC(c1ccccc1)N(Cc1ccc(C(=O)O)cc1)C(C)(C)C
37,COc1ccc(-n2nc(C)cc2C)c(-c2ccccc2)c1
38,Cc1ccc(-c2c(-c3cccc(C(=O)O)c3)c(-c3ccc(Cl)cc3)[nH]c2C)o1
39,O=C(O)C1CN(Cc2ccc(-c3ccccc3)cc2)CCC1
40,CCN(C)C(=O)CCCCC(C)(C)CCCOc1ccc(-c2ccccc2)cc1
