0,CC(=O)N1CC2CCC1(CS(=O)(=O)c1ccc(Cl)cc1)C(=O)C2
1,CC(=O)NCc1ccc(CNC(=O)C2CCCCN2c2ccnc(Cl)c2)s1
2,CC(=Cc1cc(O)c(O)c(O)c1)c1cccc(CC(=O)O)c1
3,COC(=O)C1(c2ccccc2)CCN(CC(O)C(Cc2ccccc2)c2ccc(O)cc2)CC1
4,O=C(NC(Cc1ccc(Cc2ccccc2)cc1)C(=O)O)C(=O)[O-]
5,CCc1nn(C)c2ccc(-c3cc(OC)c(Sc4ncc(Cl)c(C)c4Cl)c(C)c3)cc12
6,CC(C)(C)c1cc(-c2ccccc2)cc(-c2ccccc2)[n+]1CC(=O)O
7,O=C(c1ccc(C(=O)O)cc1)c1ccc(-c2ccccc2)cc1
8,CCCNc1cc(-c2ccccc2)cc(S(=O)(=O)Nc2ccc(CC(C)(C)N)cc2)c1
9,Cc1ccc(-c2ccnc(NC(=O)CCCCc3ccccc3)c2)cc1
10,CCC1(c2ccc(F)c(F)c2)CCC(NC2CCCCC2)CC1
11,CC(C)CN(C(Cc1ccccc1)C(=O)O)C(=O)C(C)C(=O)NC(C)c1ccccc1
12,COCc1ccccc1C1C(C(=O)CC)C(=O)C(=O)N1c1ccc(-c2ccsc2)cc1
13,O=C(O)CCCC=C(c1ccccc1)c1ccc(-c2ccccc2)cc1
14,CC(C)(C)C(=O)NC(Cc1ccc(Br)cc1)C(=O)NC(Cc1ccc(Cl)cc1)C(=O)O
15,CCc1cc(-c2ccc(C(=O)O)cc2)cc(C(=O)[O-])c1O
16,O=C(Nc1nc2ccc(Cl)cc2[nH]1)C1CCC2(C)C1CCC2
17,Nc1cc(=O)n(C2CCC(O)(c3ccc(O)cc3)CC2)c2ccccc12
18,CC(=O)Nc1cc(-c2ccccc2)c(-c2ccccc2)c(-c2ccccc2)n1CCC(O)CC(=O)O
19,CC(=O)NC(C)c1ccc(OC2CCN(c3nc(N(C)CCC4CCCO4)ncc3Cl)C2)cc1
20,CN(Cc1ccccc1)c1cc2cc(Cl)ccc2[nH]1
21,O=C(O)CC1(Cc2ccc(F)cc2)CCC(=O)N1CCN1CCC(c2ccccc2)CC1
22,Cc1cc(C)nc(-c2ccc3c(c2)C2(CCCCC2)C3=O)c1
23,Cc1ccc(C(CCCCN2CCC(c3ccccc3)CC2)C(=O)NC(C)C)cc1
24,CN(c1cccc(C(=O)O)c1)c1ccc([N+](=O)[O-])o1
25,CN(C)CCC(Cc1ccc(OCc2ccccc2)cc1)Cc1cccc(F)c1
26,NC(Cc1cccc(-c2ccc(Cl)cc2)c1)C(O)C(=O)NC1CCCCC1
27,CS(=O)(=O)c1cc(Cl)c(Cl)c(C(=O)Nc2cccc(C(C)(C)C)c2)c1
28,CC1=C(C)C(=O)C(O)(C(C)(C)F)c2ccc(OCCCO)cc2C1c1ccc(OC)cc1
29,Nc1ncc2c(-c3ccc(CC(CCP(=O)(O)O)C(=O)O)cc3)cccc2n1
30,CC(C)(c1ccc(-c2cccc(O)c2)cc1)c1ccc(O)c(O)c1
31,CC(C)(C)C(=O)N1C(=O)C(C)(C)c2ccccc21
32,CNC(=O)c1cccc(C(=O)N(Cc2ccc(OC)cc2)C(C)(C)c2ccc(Cl)c(Cl)c2)c1
33,CC(C)=C(C(=O)OCCCCC(=O)NO)C(=O)N1c1ccc(-c2ccccc2)cc1
34,Cc1nc(N)nc(SCCCN2CCC(Cc3ccccc3)CC2)n1
35,Cc1cc(C)cc(-c2ccc(Cl)c(O)c2-c2ccc(C)c(C)c2)c1
36,CCN1CCN(Cc2ccc(Cl)cc2)CC1
37,Cc1cc(C)cc(CCC(C)C)c1NC(=O)NC1CC(CC)(N2CCC(O)CC2)CC1C
38,CN(CCc1cc(Cl)cc(Cl)c1)CC1CCCCC1
39,CN(C)C(=O)C1CCN(S(=O)(=O)c2ccc(Oc3ccc(C(C)(C)C)cc3)cc2)CC1
40,N#CC(Cc1cccc(OC2CCCC2)c1)NC(=O)c1ccc(C(F)(F)F)cc1
41,CSc1nn(-c2ccc(Cl)cc2)c2cc(Cl)c(Cc3ccccc3)cc12
42,CC(C)(C)c1ccc(-c2nc3c(=O)n(C)c(=O)n(C)c3[nH]2)cc1
43,Cc1ccc(Nc2ncnc(N)c2C(=O)NCc2cccc(C)n2)cc1C
44,CC(C)c1cccc(C(C)C)c1NC(=O)N(Cc1cccc(OCc2cccnc2)c1)C2
45,CCS(=O)(=O)c1ccc(Oc2cccc(-c3cc(-c4ccc(C(=O)O)cc4)ccc3C)c2)cc1
46,CC(C)CC(NC(=O)N1CCCC1C(=O)O)C(=O)NC1CN(c2ccccc2)CC2(C)C1
