0,CN(Cc1ccccc1)c1ccc(C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)cc1
1,Oc1ncc2c(NCc3ccc(O)c(O)c3)ncnc2n1
2,O=C(c1ccccc1)N1CCC(NS(=O)(=O)c2ccc3ncc4c(c3n2)CN(C(=O)CN2CCCC2)CC3)CC1
3,CC(=O)N1CCN(Cc2ccc3c(c2)cc(C(=O)Nc2ccccc2)n3C)CC1
4,COc1cccc(Nc2nc(C(F)(F)F)c(Nc3ccc(C(=N)N)cc3)n2)c1
5,Cc1ccc(-c2cc(-c3ccc(C(=O)O)cc3)nc(Nc3cc(Cl)ccc3Cl)n2)cc1
6,CCN(CC)CCNC(=O)c1ccc2c(c1)nc(CNC(C)c1ccccc1)n2CCC(N)=O
7,CCCCCCCCCCOc1ccc(C(=O)Nc2ccc(S(=O)(=O)NCc3cccc(C(=O)O)c3)cc2)cc1
8,COC(=N)Nc1ccc2c(c1)C(C)=C(C(=O)Nc1ccc(-c3ccc(F)cc3)cc1)CCC2
9,1]Hn[n2-cc1c)O=1c(c2c)O)O=(CC2CCN(c3ccccc3cn2cs1cC
10,CCN(CC)C(=O)c1ccc(C#CC(C)(C)N)cc1
11,CS(=O)(=O)c1ccc(-n2nnc(CCc3c[nH]c4ccccc34)n2)cc1
12,O=C(Nc1ccc(-c2ccc(Cl)cc2)cc1)C1CCCN1C(=O)C1CCCN1C(=O)OCc1ccccc1
13,COc1ccc(C2CCN(Cc3ccccc3)CC2)cc1OC
14,O=C(NC(CCC(=O)O)Cc1ccc(F)cc1)c1ccc(S(=O)(=O)NCC(=O)O)cc1
15,CCN1CC(C)CN(c2ccc(C)cc2)C(=O)C1=O
16,CS(=O)(=O)c1ccc(CCC(=O)N2CCC(c3c(Cl)cncc3Cl)CC2)cc1
17,NS(=O)(=O)c1ccc(C(=O)NCc2cccc(C(=O)NCc3ccccc3)c2)cc1
18,O=C(Cc1nn(-c2ccccc2)c2ccccc12)Nc1cccc2ccccc12
19,O=C(Cc1ccc(C(F)(F)F)cc1)Nc1ccc(Nc2nccc(-c3cccn3C(F)(F)F)n2)cc1
20,Cc1ccc(-n2nc(C(F)(F)F)c3c2CCN(C2CCCCC2)CC3)cc1
21,Cc1cccc(Nc2ccc(OCCCCNC(=O)C3CC3)cc2)n1
22,CCCC(=O)NC(Cc1cc(-c2ccccc2)ccc1F)C(=O)O
23,Cc1ccc(-c2cccc(C(=O)NC3CCCCCC3)c2)cc1-c1ccc(C(=O)NC#N)cc1
24,COc1ccccc1N1CCC2(CC1)C2CCCN1CCN(c2ccccc2)CC1
25,1CC)O=2C)3CC)C4CCC(CC(C3C)O=(C2NCCCC(NCC1N1ccccc1cOC
26,CCCn1c(=O)c2nc(-c3ccccc3)[nH]c2n(CCC)c1=O
27,CC(=O)NC(Cc1ccccc1)C(O)CNC(=O)c1cc(O)c2ccccc2n1
28,O=C(Oc1cc(-c2ccccc2)c2cc(C(=O)O)c(O)cc2c1)c1ccc(F)cc1
29,CC(C)(C)c1ccc(S(=O)(=O)c2ccccc2-c2ccc(OCCCN3CCCCC3)cc2)cc1
30,Cc1ccc(NC(=O)c2ccc(-c3ccc4c(c3)CCO4)cc2)cc1
31,CC(=O)Nc1cc(-c2ccc(O)cc2)nc(Nc2cccc(N3CCOCC3)c2)[nH]1
32,COC(=O)C(Cc1cc2cccc(F)c2)c1-c1ccc(F)cc1
33,CCN(CC)C(=O)C1(c2cccc(C(F)(F)F)c2)CC1
34,O=C(Nc1ccc(F)cc1)N1CCc2cnc(Nc3ccc(C(F)(F)F)cn3)cc2C1
35,CCCCCc1cc(=O)c2cc(-c3cccc(N)c3)ccc2o1
36,CC(=O)Nc1cc(-c2ccccc2)nc(-c2ccccc2)n1
37,COc1ccc(N2CCN(CCCCNC(=O)c3ccnc(C(=O)OCC)c3)CC2)cc1
38,N#Cc1c(CC(=O)O)n(Cc2ccccc2)c2ccccc2c1=O
39,CCCN(C)C(=O)C(Cn1cccn1)NC(C)c1ccc(C)cc1
40,CCN(C)C(=O)C(Cc1c[nH]c2ccccc12)NS(=O)(=O)c1ccc(C)cc1
41,CC12Cc3cnn(-c4ccc(Cl)cc4)c3C=C1CCC1C2CC(=O)N1c1ccc(Cl)cc1Cl
42,NC(Cc1ccc(-c2cccc(-c3ccccc3)n2)cc1)=C(O)CC1CCN(Cc2ccccc2)CC1
43,N#Cc1cccc2[nH]c(C3CCN(Cc4ccccc4)CC3)nc12
44,Cc1cccc2cc(C(=O)NC(Cc3ccccc3)C(c3ccccc3)c3ccccc3)[nH]c12
45,NC(=O)C1CCCN1CC(O)C(Cc1ccccc1)NC(=O)C=Cc1ccc(NC(=O)Cc2ccccc2)cc1
46,Cc1nc(Nc2cc(Cl)ccc2Cl)c(-c2ccnc(Cl)n2)n1C
47,CC1(c2ccccc2)CCN(C(C)C(=O)NCC2CCC(O)(c3ccccc3)CC2)CC1
48,CC(C1CCCC1)N=C(c1ccc(O)cc1)c1cc(F)ccc1OCC(=O)O
49,Cc1ccc(-n2cc(C(=O)NC3CC3)nc2-c2ccccn2)cc1C
50,COc1ccc(CNC2CCN(CCOc3ccc(C=CC(=O)NO)cc3)CC2)cc1
51,CCCCCC(=O)NC(CO)Cc1ccc(O)c(C(=O)O)c1
52,c1coc(OCCCC2CCN(Cc3ccccc3)CC2)c2c1OCc1ccc3c(c1)OCO3
53,O=C(Nc1ccc(-c2cccc(F)c2)cc1)N1CCC(c2ncccc2C(F)(F)F)CC1
54,O=C1C2CCCCN2C(=O)N1CCN1CCN(c2ccccc2)CC1
55,Cc1c(C)cc(CN(C)CCCCCc2ccccc2)cc1C(=O)NC(C)c1ccccc1
56,CN1CCN(Cc2cc(C(=O)Nc3cc(Cl)c(N)cc3Oc3ccccc3F)ccc2F)CC1
57,CCCCN(CC)Cc1c(C)n(Cc2ccc(OC)cc2)c2ccc(OC)cc12
58,CCOc1cc(-c2ccc(C(=O)N3CCN(C)CC3)cc2)ccc1S(=O)(=O)N(C)C
59,NC(=O)C(Cc1ccccc1)NC(=O)C1CCCN1CC(O)C(Cc1ccccc1)NC(=O)c1cccc(C(=O)O)c1
60,CNCC(c1ccccc1)c1ccc(OC)c(OC)c1
61,COc1ccc(C(F)(F)F)cc1-c1ccc(C(=O)Nc2ccc(Cl)cn2)cc1
62,COc1cc(C(=O)Nc2ccc(C3CCN(C)CC3C)cc2)ccc1NS(=O)(=O)c1cccc2ccccc12
63,COc1cc2nccc(C(=O)N3CCN(S(=O)(=O)c4ccccc4)CC3)c2cc1OC
64,Cc1ccc(N)cc1-c1noc(C2CCN(Cc3ccc(OC)c(OC(C)(C)C)c3)CC2)n1
65,NC(=O)c1ccc(-c2cc(F)c(OCc3ccc4ccccc4n3)cc2C2=CCCCC2)cn1
