0,Cc1cccc(CCCCCNC(=O)C2CSCC2)c1
1,CS(=O)(=O)c1ccc(Nc2ncc(Br)c(N(CCO)CC(C)C)n2)cc1
2,CC(C)C(N)=O
3,CCCCCCCCCCCCCCCCCC(=O)NC(CO)C(Cc1ccccc1)CC(=O)O
4,O=C(O)c1cncc(-c2ccc(C3(c4cccc(Cl)c4)CC3)cc2)c1
5,COc1ccc2cc(NC(=O)COc3ccc(C(F)(F)F)cc3)c(=O)oc2c1
6,CN1CCN(C(=O)C(Cc2ccc(F)cc2)N2C(=O)CCC2C(=O)NCc2ccc(F)cc2)CC1
7,O=C(O)C(Cc1ccccc1)NC(=O)c1cc(C(=O)c2ccccc2)ccc1Cl
8,CC(C=C(O)OC(C)(C)C)C1
9,CC(Cn1c(=O)n(Cc2cc(F)ccc2F)c2ccc(Cl)cc21)C(=O)O
10,COC(=O)c1cnc2n(C)c(=O)sc(Nc3ccc(OC)c(F)c3)c12
11,COc1cccc(NC(=O)C2CCC(NC(=O)c3ccccc3)CC2)c1
12,Cc1ccc(Cc2cc3cc(C(=O)C(CCC(=O)O)NC(=O)OC(C)(C)C)c(=O)[nH]c3n(CCC)c2=O)cc1
13,CC(C)CC(NC(=O)Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)C(=O)O
14,O=[N+]([O-])c1ccc(C=Cc2ccc3cc(C(=O)Nc4ccccc4)ccc3c2)cc1
15,CCCN(CCC)C(=O)C1CCN(Cc2cccc(-c3cccc(C)c3)cc2)CC1
16,CN(C)C(=O)c1ccc(-c2ccc(OCC3CN(C)CC3)cc2)cc1
17,CCS(=O)(=O)c1cccc(C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)c1
18,CCCCn1ncc(-c2ccc(F)cc2)c1-c1ccc2c(c1)CCC(c1ccccc1)O2
19,CN(C)C(Cc1ccc(Cl)cc1)c1cc(C(=O)NCc2cccc3ccccc23)cc(Cl)c1O
20,CCCc1ccc(-c2cc(NC(=O)C3CC(O)C3)nn2-c2ccc(OC)cc2)cc1
21,O=C(c1ccc(NS(=O)(=O)c2ccc(S(N)(=O)=O)cc2)cc1)N1CCC(c2ccccc2)CC1
22,Nc1sc(-c2ccc(F)c(Cl)c2)cc1C(=O)NC1(c2ccccc2)CC1
23,CCCCCCCCCCCCCCCCCC(=O)OC(C(=O)NC1CCCCC1)C(=O)Nc1cncs1
24,CCCCCc1c(N2CCC(O)CC2)nc(-c2ccccc2)nc1N
25,CCCNCc1ccc(CC)cc1C(=O)NC1C(C)CC(C)CC1
26,O=C(NC1CC(c2ccccc2)CC1)N1CCC(Nc2ccncc2)CC1
27,O=C(O)c1ccc(-c2ccc(-c3ccc(O)cc3)cc2)o1
28,CC(C)c1cc(O)nc(Nc2cc(C)nc(C(C)C)n2)c1
29,O=C(Nc1ccc2c(c1)CCCC2CCCN1CCCC1)c1ccc(N2CCCNC2)cc1
30,CC1=C(c2cccc(N)c2)CCCN1c1ccc(C(F)(F)F)cc1
31,CC(C)(C)OC(=O)C1CCC(N(C(=O)C2CCCC2)c2ccccc2)CC1
32,CC(C)C1CCC(NC(=O)Nc2cccc3ccccc23)CC1
33,Cc1[nH]c(C(N)=O)c(Nc2ccc(-c3ccccc3)cc2)c1-c1ccccc1
34,COc1ccc(NC(=O)Nc2ccc(-c3ccc(O)cc3)s2)cc1
35,O=S(=O)(NCCCCN1CCN(c2ccc(Cl)cc2Cl)CC1)c1ccc(Cl)c(Cl)c1
36,CCCCCCCCCCCCCCCc1nc(SC)c(CC)c(C)[n+]1C
37,O=C(CCCCc1ccccc1)C(c1ccccc1)c1cc(O)cc(O)c1
38,CC(C)C(O)CC(NC(=O)C(O)C(O)C(C)O)CC(C)C
39,O=C(NCCCCN1CCN(c2ccccc2-c2ccccc2)CC1)c1ccccc1Cl
40,CS(=O)(=O)c1ccc(Oc2ccc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc2)c(F)c1
41,NS(=O)(=O)c1ccc(N2CCN(C(=O)c3ccccc3)CC2)nc1
42,Nc1ccc2nc(N3CCN(C(=O)Nc4ccc(C(=N)N)cc4)CC3)ccc2c1
43,Cc1cc(-c2cccc(C(=O)O)c2)c(C)cc1CC(=O)O
44,CC(=O)N(C)C1CNCC1c1nc(-c2ccccc2)no1
45,O=C(Nc1ccc2c(c1)C(O)CNC(=O)C2)c1cc(F)cn2c(-c3ccc(O)cc3)c(-c3ccc(O)cc3)nc12
46,O=C1COC(c2ccc3ccccc3c2)(c2cccc(O)c2)C(c2ccccc2)N1
47,Cc1c(Nc2ccccc2C(=O)c2ccccc2)c(-c2ccccc2)oc(=O)c1-c1ccccc1
48,CC(=O)Nc1cccc(C2CCN(c3ccc(C(=O)N4CCOCC4)cc3)CC2)c1
49,CSCCC(NC(=O)C(CCCN1CCCC1)NC(=O)c1ccc(O)c(-c2ccccc2)c1)C(=O)O
50,O=C(OCc1cccc(F)c1)c1c(O)ccc2c(-c3ccc(OCc4ccccc4)cc3)coc12
51,OC(Cc1ccccc1)CN1CCc2ccc(OCCCN3CCCCC3)cc2C1
52,CCCCC(COc1ccccc1)NC(CC(=O)O)C(=O)c1ccc(C)cc1
53,CCC(CC)c1ccc(OC)c(C(=O)O)c1
54,Cc1nc2ccccc2s1
55,Cc1cc(OCC)cc(C(=O)NCC2CCC(C)(C(=O)O)CC2)c1
56,COc1ccc(N2CCC(O)C2)cc1C#Cc1cnn(-c2ccc(F)cc2)cc1=O
57,Cc1cc(-c2ccc3cc(C)n(Cc4ccc(F)cc4)c3c2)cc(CO)c1O
58,c1ccc2n[nH]c(C3CCN(CC4COCCC4)CC3)c2c1
59,CCCC(=O)N1CCN(CCCCCNC(=O)Nc2ccc(I)cc2)CC1
60,CN(Cc1ccc(O)cc1)c1ccc(NC(=O)C(=O)Nc2ccc(Cl)cc2)cc1
61,Fc1cccc2cc(Cc3cccc(OCCCN4CCCCC4)c3)ccc12
62,NS(=O)(=O)c1ccc(-c2ccc(C(=O)O)cc2)cc1
63,O=C(Cc1ccc(Cl)cc1)NC(CCC1CCN(Cc2ccccc2)CC1)C(=O)O
64,NC(Cc1ccc(O)cc1)C(=O)N1CCC(c2ccccc2)CC1
65,Cc1cc(Cl)ccc1CNC(=O)c1ccc(-c2ccccc2)c(F)c1C
66,O=c1c(-c2cccc(Cl)c2)oc2ccc(OCCCC[N+](C)(CC(=O)O)CC(=O)[O-])cc12
67,CCS(=O)(=O)c1ccccc1-c1ccc(CNc2nnc(N)c3ccccc23)cc1
68,Cc1cc(C(=O)Nc2ccc(-c3cnc(N)c4[nH]c(C)cc34)c(Cl)c2)ccc1Cl
69,O=C(O)Cn1c(-c2ccc(O)cc2)c(O)c(C(F)(F)F)c2ccc(OCc3ccccc3)cc21
70,Cc1ccc(C(C)NC(=O)C(C)NC(=O)C(CCC(=O)O)NC(=O)Cc2ccc(CC(=O)O)cc2)cc1
71,Cc1ccc(C(=O)c2ccc(O)cc2)c(C)c1
72,O=C(O)c1cn(Cc2c(F)cccc2F)c(=O)o1
73,CC(NC(=O)c1ccc2c(c1)CC1CC(C2)c2ccccc2-n2nccn2)C(=O)N1C
74,Cc1ccc2c(c1)CCCC3(CCN(C)CC(C)(C)C)C2
75,COc1ccc(C(=O)Nc2ncn(Cc3ncc(-c4ccc(C#N)cc4)s3)n2)cc1
76,Cn1c(C(=O)NCc2cccc(C(=O)O)c2)cc(C)c1CC(C)C
77,CC(C)(C)C(=O)C(O)=C(C)OC(=O)c1ccccc1
78,Cc1ccc(Nc2ncc[nH]2)c(=O)c2c1CCC(c1ccccc1)=N2
79,O=C1C(=Cc2ccc(Cc3ccccc3)cc2)CC2CCC1N2C
80,CN1CCN(Cc2ccc(CNC(=O)c3ccc(C#N)cc3C)cc2)CC1
81,Cc1ccc(C(=O)NC2CCCCCC2)cc1-c1ccc(-c2ccccc2)cc1
82,Cc1ccc2nc(-c3ccc(C(=O)NC4CCCCC4)cc3)c(C)c(C)c2n1
83,CC(CCCC(O)(c1ccccc1)C(=O)O)Cc1ccc(O)cc1
84,O=C(O)C(Cc1ccc(O)cc1)NC(=O)C1CCN(CCc2ccccc2)CC1
85,C1=C(c2ccccc2)CC1C(=O)N1CCCC1C(=O)NCc1ccc(C(=N)N)cc1
86,CCc1ccc(Nc2cccc(OC)c2)c2nc(NC(=O)C3(C)CCN(C)C3=O)sc12
87,CC(C)C=CCC(C)=C(C)C1=C(C)C(=O)CCC1=O
88,COc1ccc(-c2ccc(O)c(O)c2)cc1
89,NC(CC(=O)N1CCN(S(=O)(=O)c2ccccc2)CC1)c1cc(Cl)ccc1Cl
90,CC(=O)NCCc1ccc(Nc2nc(Nc3ccc(N)cc3)ncc2F)cc1
91,CC(C)CCN1CCC(O)(c2ccc(Cl)cc2)C(C(=O)N2CCC(N3CCCC3)CC2)C1
92,CC(=O)N(Cc1ccccc1)Cc1cccc(Cl)c1Cl
93,Cc1cccc(-c2ccc(C3CCN(CC(=O)O)CC3)cc2)c1
94,CN(CCCNS(=O)(=O)NC(=O)c1ccccc1)C1CCCCC1
95,Cc1nc(N)nc(C)c1C#Cc1ccc(N(C)c2cccnc2)cc1OC
96,CS(=O)(=O)Nc1ccc(-c2ccc(C(=O)Nc3c(C)cccc3C)c(C(=O)O)c2)cc1
97,Cc1cccc(CN2CCC(C(=O)Nc3cccc(C(F)(F)F)c3F)CC2)c1
98,CCC(O)c1cccc(Nc2ccccc2Cl)c1
99,C[N+](C)(CCCOc1cccc2c1C(=O)CCc1nc(Cl)c(Cl)cc1-2)C(=O)O
100,Cc1ccc(C(=O)Nc2ccc(-c3ccc(O)cc3)cc2)cc1
101,NS(=O)(=O)c1ccc(NC(=O)c2ccc(-c3ccccc3)cc2)cc1
102,COc1ccc(CC(=O)c2c(O)cccc2OC)cc1
103,COc1ccc(-c2ccc(-c3ccc(O)c(C)c3)cc2)cc1
104,CCCCCCCCCCCC(C)(C)c1c(OC)cc(OC(C)C)cc13
105,COCC1CCC(c2ccccc2)CN1C(=O)c1ccc(C(C)(C)C)cc1
106,Cc1cc(-c2ccc(F)cc2)c(F)cc1C(=O)N1CCC(C)N(C(=O)c2ccc(Cl)cc2Cl)C1
107,O=C(O)c1ccc(N(CC3CCCCC3)CC(=O)Nc2ccc(Cl)c(Cl)c2)cc1
108,Nc1ncc(C(=O)N2CCC(F)C2)c(-c2ccc(Cl)cc2)c1Cc1ccc(Cl)cc1
109,C=C(CS)C(=O)Nc1ccc(C(=O)c2nc(-c3ccccc3)no2)cc1
110,CC(C)(C)c1ccc(NCC(O)c2cc(O)c(F)cc2-c2ccc(F)cc2)cc1
111,Cc1cccc(C(=O)N2CCN(c3ccc(-c4ccccc4)cc3)CC2)c1
112,CCN1CC(c2ccc(C(F)(F)F)cc2)C(C(=O)OC)C1
113,c1ccc(CCCCN2CCN(C(c3ccccc3)c3ccccc3)CC2)cc1
114,Cc1ccn(Cc2cnc3ccc(-c4ccc(C(F)(F)F)cc4)nc3n2)n1
115,COc1ccc2nc(Oc3ccc4c(Cl)c(C(=O)O)ccc4c3)sc2c1
116,CCOC(=O)c1oc(=Cc2ccc(OC(F)(F)F)cc2)cc1C
117,Cc1nc2ccccc2c(=O)n1-c1ccc(S(C)(=O)=O)cc1
118,CN1CCN(c2nc3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3o2)CC1
119,CC1CN(c2ccccc2)CCN1C1CCN(Cc2ccc(C)cc2)CC1
120,CC(C)N1CCC(NC(=O)Nc2ccc(Cl)c(Cl)c2)C(Cc2ccc(Cl)cc2)C1
121,CC(C)(C)c1ccccc1NC(=O)Nc1cccc(Cc2c(C)n(Cc3ccccc3)c3ccccc23)c1
122,COc1ccc(C(=O)Nc2cc(-c3ccccc3)nc(-c3ccccc3)n2)cc1
123,Cn1c(=O)n(C)c2cc(C#Cc3ccc(-c4cccc(Cl)c4)cc3)ccc21
124,Cc1cn(Cc2ccccc2)nc(-c2ccccc2)c1Cl
125,CCCCCCC(NC(C)CCc1ccccc1)C(=O)O
126,CCc1ccc2c(=O)n(C)nc2n1C1CCN(C(=O)C(CC(C)C)NC(=O)c2cc(C)nc3ccccc23)CC1
127,Cc1cccc(C(=O)N2CCCC(N3CCN(C(=O)c4ccc(Cl)cc4)CC3)C2)c1
128,Cc1cn(Cc2cccc(NC(=O)Nc3ccc(Cl)cc3)c2)c(C)n1
129,O=C(O)CCCN1Cc2ccccc2C(c2ccc(F)c(F)c2)c2cc(Cl)ccc21
130,CC(C)(C)OC(=O)NC(Cc1ccccc1)C(=O)N1CCCC1C(=O)O
131,COc1cccc(C(=O)Nc2ccc(-c3ccccn3)c(C(=O)NCC3CCC(C)CC3)c2)c1
132,CNC(=O)c1cnc2ccc(-c3cccc(F)c3)cc2c1NN1CCC(CN(C)C)CC1
133,CS(=O)(=O)c1ccc(CN(Cc2ccccc2)c2ccccc2)c(CCC(=O)O)c1
134,O=C(Cc1ccc(F)cc1)N1CC=C(c2ccc(CCCc3ccccc3)cc2)CC1
135,Cc1ccc(NC(=O)C2CCN(C(=O)CCCCN3C(=O)COc4cc(F)ccc43)CC2)cc1
136,O=C(NCCCc1ccc2c(c1)CCCC2)c1cccc(OCc2ccc(F)cc2)c1
137,COc1ccccc1N1CCN(CCN(C(=O)c2ccc(-c3ccccc3)cc2)c2ccccc2)CC1
138,NC(=O)c1ccc2[nH]c(-c3cccc(CCN4CCCC4)c3)nc2c1
139,CC(C)(C)c1ccc(C(=O)NC(C)C(=O)O)cc1
140,O=C1N(Cc2ccc3c(c2)OCO3)C(=O)N1CCCCN1CCC(c2ccc(Cl)cc2)CC1
141,COc1ccc(-c2ccc3ccc(N)c(C)c3c2)cc1S(=O)(=O)c1cccc(F)c1
142,CC(C)CC(CC(=O)NO)C(=O)NC(CC(C)C)C(=O)c1ccccc1Cl
143,CC(CCc1ccc(O)cc1)NC(=O)c1ccc(C(F)(F)F)cc1
144,CCCc1cc(C=CC(=O)O)c(C)cc1
145,N#CC1CCCC1NC(=O)C(CS)NC(=O)c1cccc(NS(C)(=O)=O)c1
146,Cc1ccc(S(=O)(=O)Nc2ccc(CCCCC(=O)O)cc2)cc1
147,COc1cc(Cl)ccc1CNC(=O)Nc1ccc(C(C)(C)C)cc1Cl
148,CCCC(NC(=O)Oc1ccc(CNC(=O)c2ccccc2)cc1)c1ccccc1
149,COC(=O)c1c(C)cc(CCNC(=O)c2ccccc2)cc1Cl
